"","treat","school","interval","village","post","post_treat","time_to_event","village_shock","absences_total"
"6443",1,403,11,41,1,1,3,34,74
"6444",1,403,12,41,1,1,4,34,139
"6445",1,403,13,41,1,1,5,34,85
"6446",1,403,14,41,1,1,6,34,103
"6447",1,403,15,41,1,1,7,34,112
"6448",1,403,16,41,1,1,8,34,106
"6449",1,404,1,41,0,0,-7,34,135
"6450",1,404,2,41,0,0,-6,34,109
"6451",1,404,3,41,0,0,-5,34,153
"6452",1,404,4,41,0,0,-4,34,143
"6453",1,404,5,41,0,0,-3,34,107
"6454",1,404,6,41,0,0,-2,34,114
"6455",1,404,7,41,0,0,-1,34,130
"6456",1,404,8,41,1,1,0,34,107
"6457",1,404,9,41,1,1,1,34,108
"6458",1,404,10,41,1,1,2,34,132
"6459",1,404,11,41,1,1,3,34,116
"6460",1,404,12,41,1,1,4,34,105
"6461",1,404,13,41,1,1,5,34,115
"6462",1,404,14,41,1,1,6,34,92
"6463",1,404,15,41,1,1,7,34,82
"6464",1,404,16,41,1,1,8,34,112
"6465",1,405,1,41,0,0,-7,34,128
"6466",1,405,2,41,0,0,-6,34,146
"6467",1,405,3,41,0,0,-5,34,125
"6468",1,405,4,41,0,0,-4,34,86
"6469",1,405,5,41,0,0,-3,34,125
"6470",1,405,6,41,0,0,-2,34,154
"6471",1,405,7,41,0,0,-1,34,113
"6472",1,405,8,41,1,1,0,34,151
"6473",1,405,9,41,1,1,1,34,127
"6474",1,405,10,41,1,1,2,34,144
"6475",1,405,11,41,1,1,3,34,93
"6476",1,405,12,41,1,1,4,34,88
"6477",1,405,13,41,1,1,5,34,94
"6478",1,405,14,41,1,1,6,34,107
"6479",1,405,15,41,1,1,7,34,117
"6480",1,405,16,41,1,1,8,34,112
"6481",1,406,1,41,0,0,-7,34,138
"6482",1,406,2,41,0,0,-6,34,121
"6483",1,406,3,41,0,0,-5,34,111
"6484",1,406,4,41,0,0,-4,34,151
"6485",1,406,5,41,0,0,-3,34,88
"6486",1,406,6,41,0,0,-2,34,124
"6487",1,406,7,41,0,0,-1,34,114
"6488",1,406,8,41,1,1,0,34,133
"6489",1,406,9,41,1,1,1,34,101
"6490",1,406,10,41,1,1,2,34,65
"6491",1,406,11,41,1,1,3,34,82
"6492",1,406,12,41,1,1,4,34,125
"6493",1,406,13,41,1,1,5,34,116
"6494",1,406,14,41,1,1,6,34,67
"6495",1,406,15,41,1,1,7,34,136
"6496",1,406,16,41,1,1,8,34,87
"6497",1,407,1,41,0,0,-7,34,102
"6498",1,407,2,41,0,0,-6,34,106
"6499",1,407,3,41,0,0,-5,34,113
"6500",1,407,4,41,0,0,-4,34,111
"6501",1,407,5,41,0,0,-3,34,78
"6502",1,407,6,41,0,0,-2,34,123
"6503",1,407,7,41,0,0,-1,34,115
"6504",1,407,8,41,1,1,0,34,121
"6505",1,407,9,41,1,1,1,34,126
"6506",1,407,10,41,1,1,2,34,102
"6507",1,407,11,41,1,1,3,34,91
"6508",1,407,12,41,1,1,4,34,121
"6509",1,407,13,41,1,1,5,34,91
"6510",1,407,14,41,1,1,6,34,100
"6511",1,407,15,41,1,1,7,34,100
"6512",1,407,16,41,1,1,8,34,94
"6513",1,408,1,41,0,0,-7,34,143
"6514",1,408,2,41,0,0,-6,34,113
"6515",1,408,3,41,0,0,-5,34,113
"6516",1,408,4,41,0,0,-4,34,112
"6517",1,408,5,41,0,0,-3,34,111
"6518",1,408,6,41,0,0,-2,34,84
"6519",1,408,7,41,0,0,-1,34,115
"6520",1,408,8,41,1,1,0,34,111
"6521",1,408,9,41,1,1,1,34,165
"6522",1,408,10,41,1,1,2,34,73
"6523",1,408,11,41,1,1,3,34,86
"6524",1,408,12,41,1,1,4,34,94
"6525",1,408,13,41,1,1,5,34,147
"6526",1,408,14,41,1,1,6,34,88
"6527",1,408,15,41,1,1,7,34,91
"6528",1,408,16,41,1,1,8,34,94
"6529",1,409,1,41,0,0,-7,34,64
"6530",1,409,2,41,0,0,-6,34,133
"6531",1,409,3,41,0,0,-5,34,150
"6532",1,409,4,41,0,0,-4,34,121
"6533",1,409,5,41,0,0,-3,34,112
"6534",1,409,6,41,0,0,-2,34,96
"6535",1,409,7,41,0,0,-1,34,100
"6536",1,409,8,41,1,1,0,34,118
"6537",1,409,9,41,1,1,1,34,135
"6538",1,409,10,41,1,1,2,34,68
"6539",1,409,11,41,1,1,3,34,143
"6540",1,409,12,41,1,1,4,34,63
"6541",1,409,13,41,1,1,5,34,100
"6542",1,409,14,41,1,1,6,34,139
"6543",1,409,15,41,1,1,7,34,99
"6544",1,409,16,41,1,1,8,34,97
"6545",1,410,1,41,0,0,-7,34,142
"6546",1,410,2,41,0,0,-6,34,96
"6547",1,410,3,41,0,0,-5,34,103
"6548",1,410,4,41,0,0,-4,34,133
"6549",1,410,5,41,0,0,-3,34,133
"6550",1,410,6,41,0,0,-2,34,114
"6551",1,410,7,41,0,0,-1,34,113
"6552",1,410,8,41,1,1,0,34,110
"6553",1,410,9,41,1,1,1,34,78
"6554",1,410,10,41,1,1,2,34,131
"6555",1,410,11,41,1,1,3,34,107
"6556",1,410,12,41,1,1,4,34,99
"6557",1,410,13,41,1,1,5,34,83
"6558",1,410,14,41,1,1,6,34,82
"6559",1,410,15,41,1,1,7,34,81
"6560",1,410,16,41,1,1,8,34,73
"6561",1,411,1,42,0,0,-7,21,99
"6562",1,411,2,42,0,0,-6,21,159
"6563",1,411,3,42,0,0,-5,21,103
"6564",1,411,4,42,0,0,-4,21,80
"6565",1,411,5,42,0,0,-3,21,113
"6566",1,411,6,42,0,0,-2,21,146
"6567",1,411,7,42,0,0,-1,21,61
"6568",1,411,8,42,1,1,0,21,103
"6569",1,411,9,42,1,1,1,21,97
"6570",1,411,10,42,1,1,2,21,99
"6571",1,411,11,42,1,1,3,21,122
"6572",1,411,12,42,1,1,4,21,75
"6573",1,411,13,42,1,1,5,21,80
"6574",1,411,14,42,1,1,6,21,98
"6575",1,411,15,42,1,1,7,21,78
"6576",1,411,16,42,1,1,8,21,93
"6577",1,412,1,42,0,0,-7,21,103
"6578",1,412,2,42,0,0,-6,21,94
"6579",1,412,3,42,0,0,-5,21,134
"6580",1,412,4,42,0,0,-4,21,101
"6581",1,412,5,42,0,0,-3,21,132
"6582",1,412,6,42,0,0,-2,21,108
"6583",1,412,7,42,0,0,-1,21,107
"6584",1,412,8,42,1,1,0,21,107
"6585",1,412,9,42,1,1,1,21,77
"6586",1,412,10,42,1,1,2,21,97
"6587",1,412,11,42,1,1,3,21,74
"6588",1,412,12,42,1,1,4,21,102
"6589",1,412,13,42,1,1,5,21,67
"6590",1,412,14,42,1,1,6,21,109
"6591",1,412,15,42,1,1,7,21,98
"6592",1,412,16,42,1,1,8,21,52
"6593",1,413,1,42,0,0,-7,21,79
"6594",1,413,2,42,0,0,-6,21,112
"6595",1,413,3,42,0,0,-5,21,111
"6596",1,413,4,42,0,0,-4,21,111
"6597",1,413,5,42,0,0,-3,21,76
"6598",1,413,6,42,0,0,-2,21,129
"6599",1,413,7,42,0,0,-1,21,91
"6600",1,413,8,42,1,1,0,21,104
"6601",1,413,9,42,1,1,1,21,101
"6602",1,413,10,42,1,1,2,21,114
"6603",1,413,11,42,1,1,3,21,80
"6604",1,413,12,42,1,1,4,21,101
"6605",1,413,13,42,1,1,5,21,93
"6606",1,413,14,42,1,1,6,21,80
"6607",1,413,15,42,1,1,7,21,92
"6608",1,413,16,42,1,1,8,21,68
"6609",1,414,1,42,0,0,-7,21,93
"6610",1,414,2,42,0,0,-6,21,131
"6611",1,414,3,42,0,0,-5,21,109
"6612",1,414,4,42,0,0,-4,21,131
"6613",1,414,5,42,0,0,-3,21,134
"6614",1,414,6,42,0,0,-2,21,144
"6615",1,414,7,42,0,0,-1,21,108
"6616",1,414,8,42,1,1,0,21,116
"6617",1,414,9,42,1,1,1,21,110
"6618",1,414,10,42,1,1,2,21,79
"6619",1,414,11,42,1,1,3,21,72
"6620",1,414,12,42,1,1,4,21,101
"6621",1,414,13,42,1,1,5,21,109
"6622",1,414,14,42,1,1,6,21,72
"6623",1,414,15,42,1,1,7,21,99
"6624",1,414,16,42,1,1,8,21,96
"6625",1,415,1,42,0,0,-7,21,106
"6626",1,415,2,42,0,0,-6,21,96
"6627",1,415,3,42,0,0,-5,21,97
"6628",1,415,4,42,0,0,-4,21,107
"6629",1,415,5,42,0,0,-3,21,85
"6630",1,415,6,42,0,0,-2,21,98
"6631",1,415,7,42,0,0,-1,21,146
"6632",1,415,8,42,1,1,0,21,109
"6633",1,415,9,42,1,1,1,21,118
"6634",1,415,10,42,1,1,2,21,111
"6635",1,415,11,42,1,1,3,21,53
"6636",1,415,12,42,1,1,4,21,97
"6637",1,415,13,42,1,1,5,21,108
"6638",1,415,14,42,1,1,6,21,95
"6639",1,415,15,42,1,1,7,21,82
"6640",1,415,16,42,1,1,8,21,75
"6641",1,416,1,42,0,0,-7,21,103
"6642",1,416,2,42,0,0,-6,21,109
"6643",1,416,3,42,0,0,-5,21,79
"6644",1,416,4,42,0,0,-4,21,81
"6645",1,416,5,42,0,0,-3,21,118
"6646",1,416,6,42,0,0,-2,21,70
"6647",1,416,7,42,0,0,-1,21,104
"6648",1,416,8,42,1,1,0,21,134
"6649",1,416,9,42,1,1,1,21,99
"6650",1,416,10,42,1,1,2,21,67
"6651",1,416,11,42,1,1,3,21,127
"6652",1,416,12,42,1,1,4,21,79
"6653",1,416,13,42,1,1,5,21,49
"6654",1,416,14,42,1,1,6,21,101
"6655",1,416,15,42,1,1,7,21,127
"6656",1,416,16,42,1,1,8,21,81
"6657",1,417,1,42,0,0,-7,21,91
"6658",1,417,2,42,0,0,-6,21,108
"6659",1,417,3,42,0,0,-5,21,107
"6660",1,417,4,42,0,0,-4,21,103
"6661",1,417,5,42,0,0,-3,21,147
"6662",1,417,6,42,0,0,-2,21,124
"6663",1,417,7,42,0,0,-1,21,129
"6664",1,417,8,42,1,1,0,21,106
"6665",1,417,9,42,1,1,1,21,114
"6666",1,417,10,42,1,1,2,21,88
"6667",1,417,11,42,1,1,3,21,92
"6668",1,417,12,42,1,1,4,21,64
"6669",1,417,13,42,1,1,5,21,125
"6670",1,417,14,42,1,1,6,21,85
"6671",1,417,15,42,1,1,7,21,105
"6672",1,417,16,42,1,1,8,21,69
"6673",1,418,1,42,0,0,-7,21,141
"6674",1,418,2,42,0,0,-6,21,94
"6675",1,418,3,42,0,0,-5,21,106
"6676",1,418,4,42,0,0,-4,21,133
"6677",1,418,5,42,0,0,-3,21,111
"6678",1,418,6,42,0,0,-2,21,93
"6679",1,418,7,42,0,0,-1,21,97
"6680",1,418,8,42,1,1,0,21,136
"6681",1,418,9,42,1,1,1,21,110
"6682",1,418,10,42,1,1,2,21,130
"6683",1,418,11,42,1,1,3,21,111
"6684",1,418,12,42,1,1,4,21,70
"6685",1,418,13,42,1,1,5,21,116
"6686",1,418,14,42,1,1,6,21,112
"6687",1,418,15,42,1,1,7,21,75
"6688",1,418,16,42,1,1,8,21,109
"6689",1,419,1,42,0,0,-7,21,137
"6690",1,419,2,42,0,0,-6,21,159
"6691",1,419,3,42,0,0,-5,21,120
"6692",1,419,4,42,0,0,-4,21,111
"6693",1,419,5,42,0,0,-3,21,120
"6694",1,419,6,42,0,0,-2,21,82
"6695",1,419,7,42,0,0,-1,21,74
"6696",1,419,8,42,1,1,0,21,115
"6697",1,419,9,42,1,1,1,21,115
"6698",1,419,10,42,1,1,2,21,102
"6699",1,419,11,42,1,1,3,21,91
"6700",1,419,12,42,1,1,4,21,87
"6701",1,419,13,42,1,1,5,21,106
"6702",1,419,14,42,1,1,6,21,59
"6703",1,419,15,42,1,1,7,21,93
"6704",1,419,16,42,1,1,8,21,84
"6705",1,420,1,42,0,0,-7,21,118
"6706",1,420,2,42,0,0,-6,21,99
"6707",1,420,3,42,0,0,-5,21,76
"6708",1,420,4,42,0,0,-4,21,96
"6709",1,420,5,42,0,0,-3,21,86
"6710",1,420,6,42,0,0,-2,21,141
"6711",1,420,7,42,0,0,-1,21,113
"6712",1,420,8,42,1,1,0,21,124
"6713",1,420,9,42,1,1,1,21,94
"6714",1,420,10,42,1,1,2,21,73
"6715",1,420,11,42,1,1,3,21,74
"6716",1,420,12,42,1,1,4,21,86
"6717",1,420,13,42,1,1,5,21,87
"6718",1,420,14,42,1,1,6,21,80
"6719",1,420,15,42,1,1,7,21,66
"6720",1,420,16,42,1,1,8,21,92
"6721",1,421,1,43,0,0,-7,38,143
"6722",1,421,2,43,0,0,-6,38,128
"6723",1,421,3,43,0,0,-5,38,147
"6724",1,421,4,43,0,0,-4,38,138
"6725",1,421,5,43,0,0,-3,38,123
"6726",1,421,6,43,0,0,-2,38,135
"6727",1,421,7,43,0,0,-1,38,144
"6728",1,421,8,43,1,1,0,38,140
"6729",1,421,9,43,1,1,1,38,90
"6730",1,421,10,43,1,1,2,38,91
"6731",1,421,11,43,1,1,3,38,90
"6732",1,421,12,43,1,1,4,38,142
"6733",1,421,13,43,1,1,5,38,106
"6734",1,421,14,43,1,1,6,38,124
"6735",1,421,15,43,1,1,7,38,126
"6736",1,421,16,43,1,1,8,38,98
"6737",1,422,1,43,0,0,-7,38,117
"6738",1,422,2,43,0,0,-6,38,126
"6739",1,422,3,43,0,0,-5,38,109
"6740",1,422,4,43,0,0,-4,38,125
"6741",1,422,5,43,0,0,-3,38,149
"6742",1,422,6,43,0,0,-2,38,137
"6743",1,422,7,43,0,0,-1,38,106
"6744",1,422,8,43,1,1,0,38,128
"6745",1,422,9,43,1,1,1,38,88
"6746",1,422,10,43,1,1,2,38,122
"6747",1,422,11,43,1,1,3,38,122
"6748",1,422,12,43,1,1,4,38,124
"6749",1,422,13,43,1,1,5,38,91
"6750",1,422,14,43,1,1,6,38,82
"6751",1,422,15,43,1,1,7,38,100
"6752",1,422,16,43,1,1,8,38,107
"6753",1,423,1,43,0,0,-7,38,140
"6754",1,423,2,43,0,0,-6,38,92
"6755",1,423,3,43,0,0,-5,38,126
"6756",1,423,4,43,0,0,-4,38,148
"6757",1,423,5,43,0,0,-3,38,148
"6758",1,423,6,43,0,0,-2,38,112
"6759",1,423,7,43,0,0,-1,38,120
"6760",1,423,8,43,1,1,0,38,121
"6761",1,423,9,43,1,1,1,38,127
"6762",1,423,10,43,1,1,2,38,130
"6763",1,423,11,43,1,1,3,38,96
"6764",1,423,12,43,1,1,4,38,93
"6765",1,423,13,43,1,1,5,38,119
"6766",1,423,14,43,1,1,6,38,109
"6767",1,423,15,43,1,1,7,38,78
"6768",1,423,16,43,1,1,8,38,108
"6769",1,424,1,43,0,0,-7,38,122
"6770",1,424,2,43,0,0,-6,38,108
"6771",1,424,3,43,0,0,-5,38,127
"6772",1,424,4,43,0,0,-4,38,138
"6773",1,424,5,43,0,0,-3,38,116
"6774",1,424,6,43,0,0,-2,38,121
"6775",1,424,7,43,0,0,-1,38,133
"6776",1,424,8,43,1,1,0,38,105
"6777",1,424,9,43,1,1,1,38,96
"6778",1,424,10,43,1,1,2,38,75
"6779",1,424,11,43,1,1,3,38,118
"6780",1,424,12,43,1,1,4,38,119
"6781",1,424,13,43,1,1,5,38,109
"6782",1,424,14,43,1,1,6,38,100
"6783",1,424,15,43,1,1,7,38,84
"6784",1,424,16,43,1,1,8,38,117
"6785",1,425,1,43,0,0,-7,38,111
"6786",1,425,2,43,0,0,-6,38,141
"6787",1,425,3,43,0,0,-5,38,124
"6788",1,425,4,43,0,0,-4,38,133
"6789",1,425,5,43,0,0,-3,38,122
"6790",1,425,6,43,0,0,-2,38,150
"6791",1,425,7,43,0,0,-1,38,130
"6792",1,425,8,43,1,1,0,38,152
"6793",1,425,9,43,1,1,1,38,111
"6794",1,425,10,43,1,1,2,38,79
"6795",1,425,11,43,1,1,3,38,109
"6796",1,425,12,43,1,1,4,38,115
"6797",1,425,13,43,1,1,5,38,62
"6798",1,425,14,43,1,1,6,38,110
"6799",1,425,15,43,1,1,7,38,100
"6800",1,425,16,43,1,1,8,38,105
"6801",1,426,1,43,0,0,-7,38,113
"6802",1,426,2,43,0,0,-6,38,159
"6803",1,426,3,43,0,0,-5,38,97
"6804",1,426,4,43,0,0,-4,38,117
"6805",1,426,5,43,0,0,-3,38,139
"6806",1,426,6,43,0,0,-2,38,96
"6807",1,426,7,43,0,0,-1,38,102
"6808",1,426,8,43,1,1,0,38,114
"6809",1,426,9,43,1,1,1,38,77
"6810",1,426,10,43,1,1,2,38,108
"6811",1,426,11,43,1,1,3,38,108
"6812",1,426,12,43,1,1,4,38,112
"6813",1,426,13,43,1,1,5,38,112
"6814",1,426,14,43,1,1,6,38,113
"6815",1,426,15,43,1,1,7,38,132
"6816",1,426,16,43,1,1,8,38,97
"6817",1,427,1,43,0,0,-7,38,134
"6818",1,427,2,43,0,0,-6,38,96
"6819",1,427,3,43,0,0,-5,38,157
"6820",1,427,4,43,0,0,-4,38,128
"6821",1,427,5,43,0,0,-3,38,117
"6822",1,427,6,43,0,0,-2,38,110
"6823",1,427,7,43,0,0,-1,38,86
"6824",1,427,8,43,1,1,0,38,136
"6825",1,427,9,43,1,1,1,38,145
"6826",1,427,10,43,1,1,2,38,132
"6827",1,427,11,43,1,1,3,38,88
"6828",1,427,12,43,1,1,4,38,84
"6829",1,427,13,43,1,1,5,38,109
"6830",1,427,14,43,1,1,6,38,115
"6831",1,427,15,43,1,1,7,38,104
"6832",1,427,16,43,1,1,8,38,99
"6833",1,428,1,43,0,0,-7,38,132
"6834",1,428,2,43,0,0,-6,38,109
"6835",1,428,3,43,0,0,-5,38,141
"6836",1,428,4,43,0,0,-4,38,96
"6837",1,428,5,43,0,0,-3,38,118
"6838",1,428,6,43,0,0,-2,38,121
"6839",1,428,7,43,0,0,-1,38,131
"6840",1,428,8,43,1,1,0,38,146
"6841",1,428,9,43,1,1,1,38,97
"6842",1,428,10,43,1,1,2,38,113
"6843",1,428,11,43,1,1,3,38,126
"6844",1,428,12,43,1,1,4,38,112
"6845",1,428,13,43,1,1,5,38,131
"6846",1,428,14,43,1,1,6,38,105
"6847",1,428,15,43,1,1,7,38,115
"6848",1,428,16,43,1,1,8,38,75
"6849",1,429,1,43,0,0,-7,38,130
"6850",1,429,2,43,0,0,-6,38,84
"6851",1,429,3,43,0,0,-5,38,116
"6852",1,429,4,43,0,0,-4,38,95
"6853",1,429,5,43,0,0,-3,38,141
"6854",1,429,6,43,0,0,-2,38,120
"6855",1,429,7,43,0,0,-1,38,118
"6856",1,429,8,43,1,1,0,38,134
"6857",1,429,9,43,1,1,1,38,95
"6858",1,429,10,43,1,1,2,38,133
"6859",1,429,11,43,1,1,3,38,133
"6860",1,429,12,43,1,1,4,38,118
"6861",1,429,13,43,1,1,5,38,108
"6862",1,429,14,43,1,1,6,38,121
"6863",1,429,15,43,1,1,7,38,103
"6864",1,429,16,43,1,1,8,38,88
"6865",1,430,1,43,0,0,-7,38,122
"6866",1,430,2,43,0,0,-6,38,122
"6867",1,430,3,43,0,0,-5,38,124
"6868",1,430,4,43,0,0,-4,38,127
"6869",1,430,5,43,0,0,-3,38,94
"6870",1,430,6,43,0,0,-2,38,146
"6871",1,430,7,43,0,0,-1,38,148
"6872",1,430,8,43,1,1,0,38,86
"6873",1,430,9,43,1,1,1,38,137
"6874",1,430,10,43,1,1,2,38,100
"6875",1,430,11,43,1,1,3,38,122
"6876",1,430,12,43,1,1,4,38,111
"6877",1,430,13,43,1,1,5,38,89
"6878",1,430,14,43,1,1,6,38,98
"6879",1,430,15,43,1,1,7,38,103
"6880",1,430,16,43,1,1,8,38,75
"6881",1,431,1,44,0,0,-7,13,124
"6882",1,431,2,44,0,0,-6,13,101
"6883",1,431,3,44,0,0,-5,13,89
"6884",1,431,4,44,0,0,-4,13,120
"6885",1,431,5,44,0,0,-3,13,101
"6886",1,431,6,44,0,0,-2,13,106
"6887",1,431,7,44,0,0,-1,13,122
"6888",1,431,8,44,1,1,0,13,85
"6889",1,431,9,44,1,1,1,13,123
"6890",1,431,10,44,1,1,2,13,54
"6891",1,431,11,44,1,1,3,13,120
"6892",1,431,12,44,1,1,4,13,71
"6893",1,431,13,44,1,1,5,13,79
"6894",1,431,14,44,1,1,6,13,86
"6895",1,431,15,44,1,1,7,13,59
"6896",1,431,16,44,1,1,8,13,100
"6897",1,432,1,44,0,0,-7,13,120
"6898",1,432,2,44,0,0,-6,13,95
"6899",1,432,3,44,0,0,-5,13,109
"6900",1,432,4,44,0,0,-4,13,107
"6901",1,432,5,44,0,0,-3,13,100
"6902",1,432,6,44,0,0,-2,13,116
"6903",1,432,7,44,0,0,-1,13,116
"6904",1,432,8,44,1,1,0,13,113
"6905",1,432,9,44,1,1,1,13,119
"6906",1,432,10,44,1,1,2,13,117
"6907",1,432,11,44,1,1,3,13,108
"6908",1,432,12,44,1,1,4,13,122
"6909",1,432,13,44,1,1,5,13,138
"6910",1,432,14,44,1,1,6,13,87
"6911",1,432,15,44,1,1,7,13,44
"6912",1,432,16,44,1,1,8,13,75
"6913",1,433,1,44,0,0,-7,13,140
"6914",1,433,2,44,0,0,-6,13,111
"6915",1,433,3,44,0,0,-5,13,108
"6916",1,433,4,44,0,0,-4,13,88
"6917",1,433,5,44,0,0,-3,13,99
"6918",1,433,6,44,0,0,-2,13,106
"6919",1,433,7,44,0,0,-1,13,57
"6920",1,433,8,44,1,1,0,13,86
"6921",1,433,9,44,1,1,1,13,103
"6922",1,433,10,44,1,1,2,13,100
"6923",1,433,11,44,1,1,3,13,59
"6924",1,433,12,44,1,1,4,13,94
"6925",1,433,13,44,1,1,5,13,101
"6926",1,433,14,44,1,1,6,13,87
"6927",1,433,15,44,1,1,7,13,52
"6928",1,433,16,44,1,1,8,13,69
"6929",1,434,1,44,0,0,-7,13,112
"6930",1,434,2,44,0,0,-6,13,95
"6931",1,434,3,44,0,0,-5,13,103
"6932",1,434,4,44,0,0,-4,13,93
"6933",1,434,5,44,0,0,-3,13,72
"6934",1,434,6,44,0,0,-2,13,140
"6935",1,434,7,44,0,0,-1,13,95
"6936",1,434,8,44,1,1,0,13,93
"6937",1,434,9,44,1,1,1,13,77
"6938",1,434,10,44,1,1,2,13,98
"6939",1,434,11,44,1,1,3,13,71
"6940",1,434,12,44,1,1,4,13,83
"6941",1,434,13,44,1,1,5,13,64
"6942",1,434,14,44,1,1,6,13,72
"6943",1,434,15,44,1,1,7,13,23
"6944",1,434,16,44,1,1,8,13,54
"6945",1,435,1,44,0,0,-7,13,134
"6946",1,435,2,44,0,0,-6,13,96
"6947",1,435,3,44,0,0,-5,13,81
"6948",1,435,4,44,0,0,-4,13,104
"6949",1,435,5,44,0,0,-3,13,101
"6950",1,435,6,44,0,0,-2,13,121
"6951",1,435,7,44,0,0,-1,13,99
"6952",1,435,8,44,1,1,0,13,44
"6953",1,435,9,44,1,1,1,13,151
"6954",1,435,10,44,1,1,2,13,77
"6955",1,435,11,44,1,1,3,13,113
"6956",1,435,12,44,1,1,4,13,105
"6957",1,435,13,44,1,1,5,13,76
"6958",1,435,14,44,1,1,6,13,70
"6959",1,435,15,44,1,1,7,13,67
"6960",1,435,16,44,1,1,8,13,54
"6961",1,436,1,44,0,0,-7,13,94
"6962",1,436,2,44,0,0,-6,13,117
"6963",1,436,3,44,0,0,-5,13,99
"6964",1,436,4,44,0,0,-4,13,111
"6965",1,436,5,44,0,0,-3,13,89
"6966",1,436,6,44,0,0,-2,13,113
"6967",1,436,7,44,0,0,-1,13,125
"6968",1,436,8,44,1,1,0,13,77
"6969",1,436,9,44,1,1,1,13,75
"6970",1,436,10,44,1,1,2,13,77
"6971",1,436,11,44,1,1,3,13,125
"6972",1,436,12,44,1,1,4,13,91
"6973",1,436,13,44,1,1,5,13,60
"6974",1,436,14,44,1,1,6,13,77
"6975",1,436,15,44,1,1,7,13,47
"6976",1,436,16,44,1,1,8,13,58
"6977",1,437,1,44,0,0,-7,13,83
"6978",1,437,2,44,0,0,-6,13,76
"6979",1,437,3,44,0,0,-5,13,111
"6980",1,437,4,44,0,0,-4,13,101
"6981",1,437,5,44,0,0,-3,13,71
"6982",1,437,6,44,0,0,-2,13,143
"6983",1,437,7,44,0,0,-1,13,130
"6984",1,437,8,44,1,1,0,13,119
"6985",1,437,9,44,1,1,1,13,79
"6986",1,437,10,44,1,1,2,13,87
"6987",1,437,11,44,1,1,3,13,132
"6988",1,437,12,44,1,1,4,13,76
"6989",1,437,13,44,1,1,5,13,131
"6990",1,437,14,44,1,1,6,13,47
"6991",1,437,15,44,1,1,7,13,79
"6992",1,437,16,44,1,1,8,13,89
"6993",1,438,1,44,0,0,-7,13,121
"6994",1,438,2,44,0,0,-6,13,97
"6995",1,438,3,44,0,0,-5,13,95
"6996",1,438,4,44,0,0,-4,13,131
"6997",1,438,5,44,0,0,-3,13,85
"6998",1,438,6,44,0,0,-2,13,89
"6999",1,438,7,44,0,0,-1,13,78
"7000",1,438,8,44,1,1,0,13,75
"7001",1,438,9,44,1,1,1,13,121
"7002",1,438,10,44,1,1,2,13,92
"7003",1,438,11,44,1,1,3,13,92
"7004",1,438,12,44,1,1,4,13,123
"7005",1,438,13,44,1,1,5,13,88
"7006",1,438,14,44,1,1,6,13,78
"7007",1,438,15,44,1,1,7,13,49
"7008",1,438,16,44,1,1,8,13,67
"7009",1,439,1,44,0,0,-7,13,83
"7010",1,439,2,44,0,0,-6,13,112
"7011",1,439,3,44,0,0,-5,13,82
"7012",1,439,4,44,0,0,-4,13,97
"7013",1,439,5,44,0,0,-3,13,110
"7014",1,439,6,44,0,0,-2,13,109
"7015",1,439,7,44,0,0,-1,13,99
"7016",1,439,8,44,1,1,0,13,79
"7017",1,439,9,44,1,1,1,13,91
"7018",1,439,10,44,1,1,2,13,77
"7019",1,439,11,44,1,1,3,13,92
"7020",1,439,12,44,1,1,4,13,104
"7021",1,439,13,44,1,1,5,13,90
"7022",1,439,14,44,1,1,6,13,117
"7023",1,439,15,44,1,1,7,13,88
"7024",1,439,16,44,1,1,8,13,91
"7025",1,440,1,44,0,0,-7,13,77
"7026",1,440,2,44,0,0,-6,13,98
"7027",1,440,3,44,0,0,-5,13,71
"7028",1,440,4,44,0,0,-4,13,101
"7029",1,440,5,44,0,0,-3,13,133
"7030",1,440,6,44,0,0,-2,13,98
"7031",1,440,7,44,0,0,-1,13,107
"7032",1,440,8,44,1,1,0,13,76
"7033",1,440,9,44,1,1,1,13,67
"7034",1,440,10,44,1,1,2,13,95
"7035",1,440,11,44,1,1,3,13,104
"7036",1,440,12,44,1,1,4,13,70
"7037",1,440,13,44,1,1,5,13,52
"7038",1,440,14,44,1,1,6,13,59
"7039",1,440,15,44,1,1,7,13,63
"7040",1,440,16,44,1,1,8,13,56
"7041",1,441,1,45,0,0,-7,29,138
"7042",1,441,2,45,0,0,-6,29,92
"7043",1,441,3,45,0,0,-5,29,109
"7044",1,441,4,45,0,0,-4,29,142
"7045",1,441,5,45,0,0,-3,29,147
"7046",1,441,6,45,0,0,-2,29,112
"7047",1,441,7,45,0,0,-1,29,119
"7048",1,441,8,45,1,1,0,29,93
"7049",1,441,9,45,1,1,1,29,146
"7050",1,441,10,45,1,1,2,29,106
"7051",1,441,11,45,1,1,3,29,97
"7052",1,441,12,45,1,1,4,29,76
"7053",1,441,13,45,1,1,5,29,131
"7054",1,441,14,45,1,1,6,29,98
"7055",1,441,15,45,1,1,7,29,86
"7056",1,441,16,45,1,1,8,29,92
"7057",1,442,1,45,0,0,-7,29,133
"7058",1,442,2,45,0,0,-6,29,130
"7059",1,442,3,45,0,0,-5,29,109
"7060",1,442,4,45,0,0,-4,29,136
"7061",1,442,5,45,0,0,-3,29,130
"7062",1,442,6,45,0,0,-2,29,103
"7063",1,442,7,45,0,0,-1,29,111
"7064",1,442,8,45,1,1,0,29,71
